time,value3,value1,value2
20628,-56,-0.111405,-0.382543
20629.5,-33,-0.264627,-0.412256
20631,-206,-0.0523508,-0.40557
20632.5,51,-0.0979982,-0.283008
20634,-36,-0.0568198,-0.262766
20635.5,117,-0.139496,-0.42414
20637,19,-0.097679,-0.414298
20638.5,-88,-0.186101,-0.370287
20640,-27,-0.171098,-0.50362
20641.5,-45,-0.0852297,-0.386815
20643,-170,-0.0411784,-0.390714
20644.5,-87,-0.163756,-0.362488
20646,40,-0.324639,-0.40427
20647.5,90,-0.130558,-0.371773
20649,-70,-0.11332,-0.420055
20650.5,-71,-0.179397,-0.384586
20652,-97,-0.0568198,-0.337604
20653.5,-81,-0.0574582,-0.387186
20655,40,-0.176844,-0.441039
20656.5,-175,-0.188655,-0.325719
20658,59,-0.121939,-0.335004
20659.5,2,-0.0475627,-0.377344
20661,-91,-0.321128,-0.34986
20662.5,125,-0.0526701,-0.389786
20664,-278,-0.111086,-0.405942
20665.5,63,-0.263031,-0.399814
20667,395,-0.0437321,-0.360631
20668.5,-272,-0.078207,-0.300092
20670,-76,-0.261116,-0.406684
20671.5,3,-0.204934,-0.295821
20673,107,-0.236536,-0.401113
20674.5,-122,-0.207169,-0.348746
20676,-160,-0.0948061,-0.359331
20677.5,50,-0.164714,-0.3961
20679,-74,-0.224726,-0.312534
20680.5,221,-0.158329,-0.407799
20682,-148,-0.323362,-0.347817
20683.5,83,-0.150349,-0.365088
20685,-424,-0.135665,-0.402413
20686.5,102,-0.169183,-0.368987
20688,63,-0.352411,-0.425255
20689.5,129,-0.286334,-0.387372
20691,114,-0.297506,-0.377715
20692.5,-338,-0.185462,-0.52089
20694,-42,-0.329746,-0.433611
20695.5,140,-0.266862,-0.411513
20697,-38,-0.314424,-0.368059
20698.5,3,-0.133431,-0.376601
20700,-17,-0.203019,-0.333147
20701.5,1,-0.157372,-0.446053
20703,-37,-0.261116,-0.34466
20704.5,-21,-0.236217,-0.474465
20706,-161,-0.113001,-0.317734
20707.5,177,-0.181951,-0.371958
20709,-317,-0.306125,-0.362302
20710.5,33,-0.0842721,-0.360816
20712,158,-0.122897,-0.369916
20713.5,106,-0.163756,-0.361745
20715,-169,-0.263989,-0.291179
20716.5,-61,-0.207807,-0.355431
20718,-377,-0.285057,-0.317362
20719.5,88,-0.270373,-0.394428
20721,60,-0.290164,-0.311049
20722.5,133,-0.310913,-0.450324
20724,-107,-0.177801,-0.412813
20725.5,-55,-0.228237,-0.448653
20727,-63,-0.347942,-0.456824
20728.5,-6,-0.29176,-0.484122
20730,-100,-0.176205,-0.386815
20731.5,40,-0.205892,-0.396842
20733,-90,-0.0718228,-0.410398
20734.5,166,-0.108532,-0.35376
20736,-253,-0.284418,-0.348189
20737.5,5,-0.191847,-0.427297
20739,154,-0.349538,-0.350046
20740.5,153,-0.15801,-0.341318
20742,-92,-0.191208,-0.46778
20743.5,-147,-0.239729,-0.342246
20745,160,-0.325597,-0.407427
20746.5,-407,-0.322405,-0.407427
20748,135,-0.294952,-0.435468
20749.5,132,-0.290164,-0.367316
20751,164,-0.319532,-0.391086
20752.5,-119,-0.325597,-0.454967
20754,-128,-0.418807,-0.45051
20755.5,-85,-0.253455,-0.397957
20757,-15,-0.265904,-0.516434
20758.5,60,-0.481053,-0.427297
20760,43,-0.379863,-0.41597
20761.5,4,-0.123854,-0.371401
20763,-334,-0.32432,-0.449767
20764.5,-67,-0.205573,-0.382172
20766,12,-0.319532,-0.424697
20767.5,110,-0.333258,-0.502135
20769,21,-0.267819,-0.424697
20770.5,-153,-0.293037,-0.429154
20772,-78,-0.248028,-0.480408
20773.5,-54,-0.322085,-0.414113
20775,23,-0.514251,-0.527204
20776.5,-395,-0.427745,-0.443825
20778,48,-0.448174,-0.461095
20779.5,-20,-0.47403,-0.566944
20781,47,-0.179717,-0.561187
20782.5,-73,-0.270373,-0.542803
20784,-134,-0.462539,-0.437139
20785.5,43,-0.402208,-0.449767
20787,2,-0.435725,-0.378829
20788.5,-13,-0.362945,-0.343546
20790,-106,-0.346665,-0.490435
20791.5,104,-0.233344,-0.339832
20793,-389,-0.182909,-0.357102
20794.5,-8,-0.308678,-0.413741
20796,-105,-0.359433,-0.343361
20797.5,342,-0.268138,-0.461466
20799,-53,-0.237813,-0.487279
20800.5,-69,-0.293037,-0.396471
20802,-118,-0.276757,-0.443825
20803.5,-75,-0.317616,-0.423769
20805,-29,-0.441152,-0.450138
20806.5,37,-0.291122,-0.438439
20808,-19,-0.412103,-0.525904
20809.5,-3,-0.364221,-0.454595
20811,38,-0.324001,-0.456081
20812.5,155,-0.333258,-0.475394
20814,-338,-0.497971,-0.397214
20815.5,-37,-0.383693,-0.401113
20817,107,-0.49031,-0.455709
20818.5,56,-0.29591,-0.449953
20820,63,-0.372521,-0.46128
20821.5,-206,-0.330704,-0.380872
20823,-138,-0.326874,-0.514019
20824.5,-10,-0.175886,-0.46388
20826,-32,-0.301975,-0.372144
20827.5,82,-0.356241,-0.429897
20829,97,-0.375075,-0.487464
20830.5,-69,-0.123854,-0.407613
20832,-369,-0.364541,-0.393314
20833.5,-33,-0.448174,-0.488021
20835,-3,-0.195677,-0.389971
20836.5,81,-0.427745,-0.456267
20838,-27,-0.4054,-0.449581
20839.5,-68,-0.407634,-0.415412
20841,-131,-0.311551,-0.405385
20842.5,-30,-0.347622,-0.397771
20844,-103,-0.361668,-0.407984
20845.5,105,-0.227279,-0.514762
20847,-3,-0.374436,-0.426183
20848.5,-21,-0.377628,-0.516248
20850,-124,-0.386566,-0.451067
20851.5,-4,-0.205254,-0.437511
20853,-34,-0.51872,-0.509006
20854.5,-32,-0.326874,-0.426369
20856,-23,-0.315701,-0.449581
20857.5,21,-0.304209,-0.512534
20859,-89,-0.195677,-0.434725
20860.5,36,-0.132473,-0.283194
20862,-35,-0.412103,-0.253853
20863.5,-36,-0.402527,-0.369544
20865,-40,-0.296229,-0.400371
20866.5,52,-0.227918,-0.386629
20868,-56,-0.18259,-0.403528
20869.5,-18,-0.37284,-0.398514
20871,25,-0.34028,-0.462023
20872.5,-223,-0.234621,-0.371773
20874,-61,-0.019472,-0.387
20875.5,-64,-0.317936,-0.369916
20877,71,-0.308359,-0.23844
20878.5,-102,-0.188016,-0.340761
20880,-4,-0.261754,-0.371773
20881.5,15,-0.278353,-0.455524
20883,-54,-0.319851,-0.380129
20884.5,-75,-0.213234,-0.471494
20886,2,-0.211638,-0.436768
20887.5,-42,-0.320489,-0.403899
20889,37,-0.266223,-0.469823
20890.5,-123,-0.250582,-0.483007
20892,-14,-0.195358,-0.419498
20893.5,-25,-0.249624,-0.432868
20895,-26,-0.318255,-0.430826
20896.5,-44,-0.450728,-0.438254
20898,-58,-0.305486,-0.477994
20899.5,-6,-0.305806,-0.384958
20901,-78,-0.350176,-0.498606
20902.5,-44,-0.251859,-0.388114
20904,-23,-0.306763,-0.3948
20905.5,-57,-0.173652,-0.442339
20907,-131,-0.478499,-0.309934
20908.5,77,-0.241005,-0.387557
20910,-71,-0.244517,-0.608541
20911.5,86,-0.359114,-0.433054
20913,-53,-0.230791,-0.438068
20914.5,-43,-0.404761,-0.377158
20916,-70,-0.421041,-0.49415
20917.5,-12,-0.253455,-0.497306
20919,-44,-0.408592,-0.418569
20920.5,25,-0.288887,-0.473537
20922,-59,-0.246113,-0.429526
20923.5,30,-0.189931,-0.44401
20925,4,-0.357518,-0.408541
20926.5,10,-0.26335,-0.406127
20928,-37,-0.208127,-0.406313
20929.5,-62,-0.163756,-0.379944
20931,8,-0.284099,-0.48635
20932.5,-17,-0.311551,-0.436768
20934,3,-0.316978,-0.3909
20935.5,-44,-0.159925,-0.477436
20937,-6,-0.140773,-0.420612
20938.5,-61,-0.334215,-0.467966
20940,29,-0.392951,-0.420983
20941.5,-24,-0.292079,-0.488578
20943,-4,-0.32017,-0.398885
20944.5,-60,-0.259839,-0.459981
20946,-21,-0.363583,-0.558402
20947.5,-30,-0.343153,-0.465366
20949,4,-0.331023,-0.457566
20950.5,-84,-0.40125,-0.462023
20952,-27,-0.335492,-0.413741
20953.5,-29,-0.193443,-0.340761
20955,-31,-0.243878,-0.406684
20956.5,-65,-0.0881026,-0.3844
20958,-16,-0.274523,-0.430454
20959.5,-7,-0.461581,-0.380872
20961,-55,-0.222491,-0.416898
20962.5,-56,-0.45009,-0.40947
20964,-82,-0.255051,-0.374187
20965.5,-9,-0.269096,-0.3948
20967,-37,-0.337408,-0.413927
20968.5,34,-0.293995,-0.499163
20970,-95,-0.239409,-0.452553
20971.5,-24,-0.413061,-0.54076
20973,-68,-0.30389,-0.454967
20974.5,-13,-0.331981,-0.42934
20976,28,-0.419126,-0.500649
20977.5,-148,-0.267819,-0.459052
20979,88,-0.333258,-0.533147
20980.5,-230,-0.250582,-0.494521
20982,70,-0.30006,-0.426183
20983.5,262,-0.289526,-0.480036
20985,-35,-0.343792,-0.407242
20986.5,-55,-0.359752,-0.473908
20988,-54,-0.444025,-0.452181
20989.5,-72,-0.306444,-0.440668
20991,21,-0.341238,-0.377158
20992.5,-4,-0.2758,-0.542246
20994,21,-0.289845,-0.441782
20995.5,-45,-0.256328,-0.420426
20997,41,-0.549365,-0.520333
20998.5,-126,-0.221214,-0.42674
21000,36,-0.288887,-0.445867
21001.5,-49,-0.355922,-0.470937
21003,-58,-0.476265,-0.536861
21004.5,-34,-0.361348,-0.488207
21006,2,-0.457112,-0.517176
21007.5,-36,-0.482968,-0.444567
21009,-9,-0.285695,-0.550788
21010.5,-99,-0.262073,-0.334447
21012,-9,-0.445621,-0.428783
21013.5,-36,-0.334535,-0.467223
21015,-22,-0.361029,-0.505106
21016.5,-69,-0.292079,-0.502692
21018,-17,-0.342515,-0.422283
21019.5,16,-0.294314,-0.443082
21021,-104,-0.404442,-0.421726
21022.5,-37,-0.292399,-0.50882
21024,-67,-0.310913,-0.458681
21025.5,-23,-0.160564,-0.422655
21027,-64,-0.136304,-0.472051
21028.5,27,-0.330385,-0.408356
21030,-103,-0.357518,-0.498792
21031.5,-23,-0.323681,-0.413184
21033,-4,-0.282503,-0.407242
21034.5,-36,-0.270692,-0.494335
21036,-36,-0.112363,-0.510491
21037.5,42,-0.157691,-0.378087
21039,-58,-0.393589,-0.415412
21040.5,-30,-0.148753,-0.322376
21042,-37,-0.384332,-0.450324
21043.5,-44,-0.32432,-0.37623
21045,-11,-0.159287,-0.375672
21046.5,6,-0.0740573,-0.36453
21048,-12,-0.157691,-0.410027
21049.5,-67,-0.0798031,-0.379386
21051,17,-0.189612,-0.398142
21052.5,-26,-0.055543,-0.484493
21054,-3,-0.187697,-0.415412
21055.5,-45,-0.188016,-0.427854
21057,14,-0.130558,-0.362673
21058.5,-80,-0.211957,-0.389414
21060,46,-0.105021,-0.274466
21061.5,-22,-0.213872,-0.37493
21063,-1,-0.253135,-0.37363
21064.5,-36,-0.205892,-0.369359
21066,30,-0.17429,-0.489878
21067.5,-65,-0.191847,-0.437696
21069,-52,-0.271969,-0.391457
21070.5,-23,-0.0925716,-0.399628
21072,0,-0.0868258,-0.458124
21073.5,-46,-0.114278,-0.371958
21075,-32,-0.0900179,-0.459795
21076.5,-49,-0.159606,-0.302692
21078,-7,-0.150668,-0.464437
21079.5,0,-0.091614,-0.407427
21081,-68,-0.21068,-0.33519
21082.5,-79,-0.156414,-0.448653
21084,-70,-0.22281,-0.371401
21085.5,-16,-0.128962,-0.33649
21087,-38,-0.35273,-0.318105
21088.5,38,-0.19057,-0.422655
21090,-106,-0.219618,-0.493407
21091.5,-41,-0.166629,-0.320891
21093,-39,-0.118747,-0.320705
21094.5,5,-0.120662,-0.423212
21096,-119,-0.228875,-0.5805
21097.5,58,-0.230471,-0.395542
21099,-84,-0.270373,-0.401671
21100.5,-68,-0.229514,-0.371401
21102,-58,0.0411784,-0.412813
21103.5,-42,-0.0893795,-0.380315
21105,-7,-0.126089,-0.487464
21106.5,85,-0.114597,-0.444196
21108,-37,-0.227598,-0.37103
21109.5,-61,-0.298783,-0.499535
21111,-1,-0.366456,-0.355988
21112.5,-32,-0.226002,-0.481522
21114,-4,-0.24707,-0.525162
21115.5,-52,-0.364221,-0.454224
21117,27,-0.252178,-0.36843
21118.5,-71,-0.248028,-0.529247
21120,82,-0.0903371,-0.46778
21121.5,-39,-0.20685,-0.381615
21123,-43,-0.235579,-0.441968
21124.5,-11,-0.192485,-0.462766
21126,-21,-0.178121,-0.44531
21127.5,-66,-0.176205,-0.437511
21129,-1,-0.233664,-0.311049
21130.5,-30,-0.233025,-0.477436
21132,-14,-0.232067,-0.458124
21133.5,8,-0.0319212,-0.359145
21135,-47,-0.0829952,-0.44401
21136.5,-62,-0.236217,-0.341132
21138,-21,-0.195996,-0.479665
21139.5,17,-0.0887411,-0.484307
21141,-74,-0.169183,-0.488021
21142.5,-44,-0.319532,-0.42544
21144,-56,-0.340919,-0.464994
21145.5,-10,-0.0970406,-0.48505
21147,-33,-0.347303,-0.406499
21148.5,-8,-0.256008,-0.463509
21150,-105,-0.276757,-0.48245
21151.5,-88,-0.297506,-0.488764
21153,-76,-0.330704,-0.3961
21154.5,16,-0.269735,-0.491364
21156,-43,-0.0711844,-0.507334
21157.5,36,-0.20653,-0.469823
21159,-85,-0.327831,-0.392014
21160.5,-15,-0.267819,-0.512348
21162,-3,-0.169183,-0.537232
21163.5,-120,-0.235579,-0.399071
21165,-41,-0.263669,-0.456824
21166.5,20,-0.257604,-0.436954
21168,24,-0.163118,-0.433982
21169.5,-100,-0.267181,-0.403528
21171,25,-0.341557,-0.423026
21172.5,7,-0.255689,-0.46518
21174,-18,-0.284737,-0.410584
21175.5,-68,-0.20685,-0.37623
21177,23,-0.103744,-0.455895
21178.5,-59,-0.324958,-0.290993
21180,23,-0.183547,-0.429526
21181.5,-16,-0.0896987,-0.371401
21183,4,-0.188974,-0.419498
21184.5,-51,0.0274523,-0.349117
21186,18,-0.179397,-0.396842
21187.5,-70,-0.216107,-0.429526
21189,9,-0.225683,-0.420983
21190.5,1,-0.172375,-0.573444
21192,-17,-0.178759,-0.496378
21193.5,-26,-0.184186,-0.479665
21195,-72,-0.199508,-0.378458
21196.5,-71,-0.134069,-0.369359
21198,22,-0.107575,-0.367502
21199.5,47,-0.118109,-0.342618
21201,-143,-0.087145,-0.426369
21202.5,-21,-0.203658,-0.40817
21204,-59,-0.138538,-0.424326
21205.5,-15,-0.106298,-0.354874
21207,-65,-0.205892,-0.417641
21208.5,35,-0.216107,-0.385329
21210,-88,-0.122258,-0.361931
21211.5,-52,-0.190251,-0.348189
21213,-44,-0.0114916,-0.366387
21214.5,-51,-0.284737,-0.263138
21216,-148,-0.195677,-0.317734
21217.5,60,-0.123854,-0.3896
21219,-49,-0.271969,-0.332404
21220.5,51,-0.272607,-0.412441
21222,-62,-0.0692691,-0.375858
21223.5,-75,0.0545853,-0.434354
21225,-26,-0.269096,-0.40297
21226.5,-9,-0.152584,-0.494521
21228,-23,-0.291122,-0.295264
21229.5,-85,-0.229514,-0.461838
21231,14,-0.229833,-0.502877
21232.5,-32,-0.226641,-0.517919
21234,28,-0.149072,-0.503063
21235.5,-11,-0.249624,-0.470008
21237,-33,-0.124493,-0.412256
21238.5,-77,-0.240686,-0.466666
21240,51,-0.379863,-0.442525
21241.5,-21,-0.107575,-0.400371
21243,1,-0.221214,-0.40557
21244.5,-64,-0.139496,-0.427854
21246,8,-0.126089,-0.32999
21247.5,-25,-0.158329,-0.353388
21249,-38,-0.317936,-0.32869
21250.5,8,-0.181313,-0.481708
21252,-8,-0.147157,-0.438625
21253.5,-14,-0.179397,-0.457009
21255,-50,-0.177482,-0.426183
21256.5,-49,-0.0702267,-0.344846
21258,-47,-0.149072,-0.438254
21259.5,27,0.00989559,-0.378087
21261,-73,-0.134388,-0.40297
21262.5,-33,-0.101829,-0.34856
21264,-15,-0.12545,-0.377715
21265.5,-66,-0.0683115,-0.449396
21267,-39,0.10151,-0.400742
21268.5,11,-0.148115,-0.367502
21270,-77,-0.0644809,-0.510863
21271.5,-23,-0.151945,-0.424512
21273,-66,0.00989559,-0.454781
21274.5,-52,-0.0134069,-0.379944
21276,-33,-0.188974,-0.427297
21277.5,-40,-0.137261,-0.334447
21279,8,-0.195358,-0.352088
21280.5,-74,-0.115555,-0.37363
21282,-140,-0.237813,-0.398142
21283.5,8,-0.0638425,-0.468151
21285,20,-0.137261,-0.394985
21286.5,-90,-0.103744,-0.437511
21288,29,-0.0622464,-0.408356
21289.5,-139,-0.243878,-0.377715
21291,111,-0.112682,-0.496935
21292.5,-44,-0.164075,-0.466852
21294,-45,-0.163118,-0.47428
21295.5,-56,-0.209403,-0.330919
21297,-33,-0.08108,-0.422098
21298.5,28,-0.274523,-0.42284
21300,57,-0.126408,-0.332033
21301.5,-17,-0.097679,-0.403156
21303,-8,-0.145242,-0.419684
21304.5,-34,-0.275161,-0.37363
21306,-1,-0.202381,-0.414113
21307.5,-26,-0.206211,-0.467409
21309,-105,-0.318255,-0.404642
21310.5,81,-0.0823568,-0.476694
21312,-43,-0.274203,-0.564344
21313.5,19,-0.189293,-0.397585
21315,-90,-0.135665,-0.473351
21316.5,-21,-0.19472,-0.42674
21318,-63,-0.297187,-0.423955
21319.5,23,-0.163437,-0.390343
21321,-70,-0.32017,-0.372516
21322.5,-3,-0.0271331,-0.437511
21324,-53,-0.237494,-0.337604
21325.5,-12,-0.120662,-0.400371
21327,-78,-0.157372,-0.454595
21328.5,52,-0.091614,-0.37363
21330,-100,-0.18259,-0.430083
21331.5,-35,0.000319212,-0.36973
21333,-71,-0.211957,-0.425069
21334.5,-11,-0.0960829,-0.468894
21336,-83,-0.133431,-0.29675
21337.5,-44,-0.284099,-0.381058
21339,-19,-0.0979982,-0.441968
21340.5,-16,0.00159606,-0.386257
21342,-19,-0.193762,-0.464994
21343.5,-59,0.0102148,-0.405013
21345,-9,-0.181951,-0.469823
21346.5,-124,0.0625656,-0.379758
21348,29,-0.105021,-0.438996
21349.5,-107,-0.185462,-0.433054
21351,89,-0.132473,-0.469637
21352.5,-123,-0.0737381,-0.384029
21354,15,0.0408592,-0.439925
21355.5,-69,-0.209723,-0.392386
21357,110,-0.111086,-0.425997
21358.5,-93,-0.111405,-0.406684
21360,60,-0.0549045,-0.429897
21361.5,-48,-0.196316,-0.406313
21363,-32,-0.180355,-0.460352
21364.5,-33,-0.0536277,-0.486164
21366,29,-0.215788,-0.496749
21367.5,-33,-0.25122,-0.521819
21369,-61,-0.00989559,-0.465923
21370.5,65,-0.143007,-0.477251
21372,-90,-0.185462,-0.415227
21373.5,-30,-0.401888,-0.424512
21375,-26,-0.173332,-0.435097
21376.5,-52,-0.0529893,-0.408913
21378,15,-0.12577,-0.392757
21379.5,29,-0.214192,-0.410584
21381,-99,-0.242601,-0.437882
21382.5,-15,-0.215788,-0.367502
21384,-66,0.0102148,-0.472237
21385.5,-21,-0.170779,-0.430083
21387,-39,0.00670346,-0.508077
21388.5,9,-0.150987,-0.412813
21390,-64,-0.282503,-0.460352
21391.5,-1,-0.111724,-0.526276
21393,-53,-0.246113,-0.41337
21394.5,-52,-0.0274523,-0.532775
21396,-54,-0.271331,-0.368059
21397.5,-23,-0.176524,-0.432125
21399,-2,-0.149711,-0.470194
21400.5,-74,-0.10534,-0.430454
21402,-56,-0.242601,-0.410956
21403.5,-59,-0.0635233,-0.402599
21405,-11,0.00670346,-0.447539
21406.5,-23,-0.0842721,-0.369916
21408,10,-0.14173,-0.369544
21409.5,-109,-0.0252178,-0.285051
21411,-5,-0.14205,-0.420426
21412.5,-95,-0.119385,-0.452367
21414,52,-0.0938485,-0.332219
21415.5,-10,-0.0785263,-0.288765
21417,12,-0.087145,-0.360445
21418.5,-81,-0.12162,-0.346889
21420,-28,-0.0453282,-0.393871
21421.5,47,-0.0679922,-0.350789
21423,-24,0.019472,-0.368244
21424.5,-49,0.00989559,-0.322191
21426,6,-0.0670346,-0.318477
21427.5,-4,-0.0635233,-0.354503
21429,-80,0.18259,-0.362673
21430.5,58,-0.0446897,-0.365273
21432,-133,-0.0772494,-0.347446
21433.5,-16,-0.00829952,-0.409284
21435,-24,-0.163756,-0.289507
21436.5,-4,-0.187697,-0.398328
21438,13,-0.219299,-0.335375
21439.5,20,-0.0756533,-0.308449
21441,-59,-0.304529,-0.443453
21442.5,-67,-0.0896987,-0.42804
21444,-46,-0.100552,-0.397585
21445.5,-37,-0.294952,-0.444196
21447,23,-0.249305,-0.485607
21448.5,51,-0.0497971,-0.418384
21450,-95,-0.146199,-0.418755
21451.5,-45,-0.207488,-0.423769
21453,-40,-0.0973598,-0.451253
21454.5,-32,-0.148115,-0.420241
21456,-53,-0.0855489,-0.358588
21457.5,-29,-0.0434129,-0.444567
21459,-3,-0.195677,-0.359702
21460.5,-77,-0.0146838,-0.470751
21462,-23,-0.00191527,-0.355988
21463.5,-35,-0.142369,-0.468337
21465,3,-0.0724612,-0.381058
21466.5,-79,-0.112363,-0.326647
21468,14,-0.11364,-0.468523
21469.5,-108,-0.123535,-0.457381
21471,2,-0.151307,-0.34596
21472.5,-55,0.00574582,-0.478736
21474,-3,-0.131835,-0.433797
21475.5,-19,-0.0836337,-0.328504
21477,-10,-0.200785,-0.3948
21478.5,-45,-0.154499,-0.407799
21480,-12,-0.218661,-0.342061
21481.5,-14,-0.0989559,-0.275394
21483,-52,-0.0817184,-0.407799
21484.5,-106,-0.23909,-0.342618
21486,52,-0.153222,-0.313834
21487.5,-57,-0.0252178,-0.341689
21489,60,-0.04054,-0.352831
21490.5,-11,-0.0839529,-0.355245
21492,-50,0.045009,-0.355802
21493.5,26,-0.175248,-0.406127
21495,-54,0.0383055,-0.395728
21496.5,23,-0.0622464,-0.33779
21498,-1,-0.112044,-0.316434
21499.5,-107,-0.0737381,-0.409656
21501,-55,-0.0399016,-0.444567
21502.5,39,-0.262712,-0.396657
21504,-80,-0.173332,-0.375672
21505.5,71,-0.0750149,-0.444567
21507,-39,-0.0753341,-0.446053
21508.5,-49,-0.302613,-0.418384
21510,-97,-0.0443705,-0.31402
21511.5,-9,-0.173013,-0.412441
21513,-38,-0.114278,-0.490807
21514.5,-36,-0.237813,-0.341689
21516,-65,-0.0242601,-0.470751
21517.5,9,-0.0322405,-0.320705
21519,5,-0.0175567,-0.374187
21520.5,-79,-0.0239409,-0.440482
21522,1,-0.0383055,-0.311791
21523.5,-138,-0.0414976,-0.338718
21525,28,-0.124812,-0.334261
21526.5,-131,-0.16631,-0.432311
21528,112,-0.0443705,-0.377344
21529.5,-105,-0.0204296,-0.191086
21531,-67,-0.0507548,-0.323305
21532.5,-77,-0.15386,-0.373815
21534,5,-0.210361,-0.37233
21535.5,-45,0.0344749,-0.422283
21537,-5,-0.131835,-0.440111
21538.5,-29,-0.0730996,-0.403713
21540,9,-0.113959,-0.453295
21541.5,-25,-0.0699075,-0.381429
21543,4,-0.0855489,-0.36453
21544.5,-1,-0.167267,-0.362116
21546,-11,-0.142688,-0.406313
21547.5,-69,-0.0529893,-0.418755
21549,-57,-0.176205,-0.414855
21550.5,23,-0.0472434,-0.423398
21552,-23,-0.326874,-0.400928
21553.5,24,-0.119385,-0.452553
21555,-51,-0.259839,-0.403528
21556.5,19,-0.0948061,-0.409099
21558,-105,-0.0829952,-0.303621
21559.5,64,-0.102467,-0.33389
21561,-25,-0.102467,-0.437325
21562.5,-16,-0.0769302,-0.377901
21564,-32,-0.00861874,-0.334261
21565.5,-28,0.0424553,-0.363416
21567,-14,-0.0600119,-0.390343
21568.5,-107,-0.0756533,-0.361931
21570,71,-0.0753341,-0.466852
21571.5,15,-0.09321,-0.364716
21573,-18,-0.205573,-0.363788
21574.5,-65,0.103744,-0.395542
21576,-101,-0.143646,-0.457195
21577.5,-29,-0.156414,-0.378458
21579,33,-0.0408592,-0.390714
21580.5,-65,-0.0325597,-0.487279
21582,-28,-0.175886,-0.314206
21583.5,-74,-0.153222,-0.318105
21585,10,-0.0478819,-0.446424
21586.5,-77,-0.0319212,-0.405756
21588,32,-0.0319212,-0.420983
21589.5,-76,-0.0596927,-0.362116
21591,-65,-0.0223449,-0.362488
21592.5,-40,-0.00893795,-0.249582
21594,-25,-0.124493,-0.418012
21595.5,-37,0.0217064,-0.267595
21597,-7,0.0201104,-0.400371
21598.5,-33,-0.167587,-0.342061
21600,-5,-0.226322,-0.354874
21601.5,-31,-0.216426,-0.401299
21603,-76,-0.105659,-0.444567
21604.5,3,-0.203658,-0.467037
21606,5,-0.114597,-0.368987
21607.5,-45,-0.241325,-0.34986
21609,-54,-0.199189,-0.394428
21610.5,11,-0.190889,-0.43324
21612,-187,-0.0622464,-0.355617
21613.5,60,-0.226641,-0.399628
21615,-72,-0.143965,-0.440668
21616.5,133,-0.0964022,-0.387
21618,-68,0.055543,-0.403528
21619.5,-75,-0.139496,-0.444196
21621,-35,-0.132473,-0.413741
21622.5,-24,-0.149391,-0.389786
21624,57,-0.208127,-0.291921
21625.5,-12,-0.370606,-0.380501
21627,-90,-0.180036,-0.386629
21628.5,-33,-0.244517,-0.405199
21630,7,-0.0130877,-0.442153
21631.5,7,-0.00478819,-0.454595
21633,-3,-0.177163,-0.489693
21634.5,-64,-0.127685,-0.465737
21636,-80,-0.302613,-0.397771
21637.5,-27,-0.0960829,-0.322933
21639,-12,-0.329108,-0.350046
21640.5,-76,-0.10119,-0.263324
21642,-47,-0.031602,-0.421169
21643.5,-33,-0.133112,-0.345032
21645,-16,-0.132792,-0.46128
21646.5,-76,-0.0699075,-0.477808
21648,39,-0.200785,-0.36713
21649.5,-100,-0.210999,-0.442339
21651,-63,-0.147795,-0.460723
21652.5,-62,-0.111405,-0.31532
21654,25,-0.31634,-0.464623
21655.5,-31,-0.20653,-0.471308
21657,-7,-0.199827,-0.369916
21658.5,-63,-0.179397,-0.480408
21660,-40,-0.241963,-0.427112
21661.5,-51,-0.260477,-0.411141
21663,-64,-0.306444,-0.330733
21664.5,2,-0.272607,-0.426554
21666,-35,-0.0545853,-0.458124
21667.5,-4,-0.205892,-0.475579
21669,-76,-0.0280907,-0.417084
21670.5,13,-0.109171,-0.354317
21672,-32,-0.212595,-0.391086
21673.5,55,-0.177482,-0.364902
21675,-128,-0.204296,-0.408356
21676.5,1,-0.227279,-0.313834
21678,-56,-0.172056,-0.496378
21679.5,70,-0.254412,-0.304178
21681,-1,-0.139177,-0.438439
21682.5,18,-0.000319212,-0.397771
21684,-92,-0.240367,-0.347446
21685.5,1,-0.285695,-0.481708
21687,-30,-0.143007,-0.370101
21688.5,-10,-0.0587351,-0.422098
21690,-40,0.0319212,-0.37103
21691.5,0,-0.218341,-0.340946
21693,-7,-0.120024,-0.408727
21694.5,-46,-0.162798,-0.350603
21696,-56,-0.143965,-0.375301
21697.5,-37,-0.192485,-0.325533
21699,15,0.0351134,-0.42544
21700.5,-55,0.0051074,-0.344289
21702,-26,-0.00606504,-0.440668
21703.5,-59,-0.0124493,-0.309192
21705,15,0.0453282,-0.249582
21706.5,-84,-0.0347942,-0.342618
21708,17,0.00798031,-0.367316
21709.5,-65,-0.105979,-0.400928
21711,-16,-0.145242,-0.359145
21712.5,-97,-0.0446897,-0.433054
21714,-22,-0.153541,-0.36583
21715.5,-58,-0.250901,-0.373073
21717,52,-0.0399016,-0.404827
21718.5,-13,-0.14205,-0.293593
21720,-90,-0.127047,-0.411513
21721.5,-2,-0.169183,-0.499721
21723,-161,-0.181632,-0.358402
21724.5,14,-0.102467,-0.476694
21726,42,-0.0351134,-0.369916
21727.5,-27,-0.150987,-0.40947
21729,-114,-0.0999135,-0.389786
21730.5,-50,-0.0545853,-0.418941
21732,-29,-0.189931,-0.347075
21733.5,53,0.0351134,-0.374558
21735,86,-0.0456474,-0.359517
21736.5,-27,0.0319212,-0.394985
21738,-147,-0.0612888,-0.383843
