time,value3,value1,value2
1224,25,0.207487,-4.4101
1225.5,-49,0.16867,-4.4318
1227,-3,0.157779,-4.35731
1228.5,-39,0.268365,-4.35439
1230,-36,0.267248,-4.39821
1231.5,-19,0.103045,-4.40176
1233,-27,0.270599,-4.39654
1234.5,-53,0.12762,-4.44807
1236,-4,0.314162,-4.38548
1237.5,-37,0.260545,-4.37985
1239,-51,0.322819,-4.37818
1240.5,-20,0.227035,-4.46456
1242,-79,0.25133,-4.39404
1243.5,26,0.158338,-4.50024
1245,-95,0.126503,-4.36775
1246.5,81,0.282327,-4.36921
1248,-155,0.199668,-4.37275
1249.5,-42,0.25524,-4.3425
1251,-84,0.178724,-4.26092
1252.5,39,0.218099,-4.43723
1254,-108,0.232061,-4.39237
1255.5,-5,0.188218,-4.39612
1257,-42,0.270319,-4.42241
1258.5,-9,0.291543,-4.39967
1260,-39,0.252726,-4.38068
1261.5,-33,0.222008,-4.39654
1263,-54,0.330639,-4.4898
1264.5,3,0.203019,-4.4053
1266,0,0.197154,-4.50274
1267.5,-40,0.132926,-4.40989
1269,-27,0.273112,-4.40718
1270.5,29,0.277021,-4.38527
1272,-65,0.128458,-4.47249
1273.5,-136,0.148005,-4.41866
1275,92,0.177607,-4.40968
1276.5,-29,0.224801,-4.40009
1278,100,0.204974,-4.42116
1279.5,-48,0.185426,-4.44661
1281,-7,0.141583,-4.45767
1282.5,-101,0.269482,-4.41886
1284,84,0.232899,-4.40176
1285.5,-115,0.166157,-4.43743
1287,90,0.230107,-4.4898
1288.5,-40,0.427261,-4.36524
1290,-38,0.223125,-4.35815
1291.5,-46,0.411343,-4.47332
1293,-14,0.387327,-4.44307
1294.5,-29,0.301596,-4.38861
1296,-30,0.253564,-4.42596
1297.5,-36,0.25133,-4.29576
1299,-65,0.395705,-4.34542
1300.5,-77,0.182912,-4.46936
1302,-42,0.186822,-4.38465
1303.5,13,0.338458,-4.31705
1305,0,0.193524,-4.43493
1306.5,-77,0.330359,-4.36065
1308,-45,0.37895,-4.4487
1309.5,2,0.222008,-4.39717
1311,-90,0.21754,-4.39717
1312.5,3,0.350186,-4.39174
1314,-93,0.205811,-4.44098
1315.5,-5,0.433684,-4.37171
1317,-53,0.422234,-4.40781
1318.5,-18,0.250492,-4.42241
1320,-78,0.322819,-4.42137
1321.5,65,0.363311,-4.39049
1323,-169,0.263059,-4.39049
1324.5,-57,0.366383,-4.35419
1326,-50,0.205532,-4.4222
1327.5,96,0.322261,-4.39258
1329,21,0.276742,-4.38611
1330.5,-31,0.253005,-4.47979
1332,-86,0.197154,-4.45934
1333.5,-50,0.427261,-4.40968
1335,2,0.306064,-4.46018
1336.5,-39,0.151077,-4.45705
1338,11,0.375319,-4.50566
1339.5,-27,0.355772,-4.39904
1341,25,0.180958,-4.40822
1342.5,-54,0.295173,-4.42366
1344,26,0.429774,-4.43117
1345.5,-50,0.250213,-4.40238
1347,-6,0.368059,-4.35252
1348.5,-46,0.351583,-4.41177
1350,-13,0.413019,-4.3279
1351.5,-11,0.228152,-4.42137
1353,-45,0.220891,-4.38298
1354.5,-2,0.194362,-4.39112
1356,-35,0.342647,-4.47833
1357.5,-30,0.336782,-4.29514
1359,17,0.329521,-4.40572
1360.5,-48,0.437035,-4.45642
1362,-8,0.261383,-4.42053
1363.5,11,0.297407,-4.39717
1365,-89,0.270599,-4.39091
1366.5,-33,0.224242,-4.37943
1368,-52,0.192966,-4.43931
1369.5,-20,0.231782,-4.46059
1371,-52,0.163644,-4.50399
1372.5,9,0.275625,-4.42408
1374,-82,0.211396,-4.39278
1375.5,-30,0.340692,-4.38694
1377,-53,0.208325,-4.50316
1378.5,-38,0.277301,-4.36524
1380,-46,0.289588,-4.40593
1381.5,-15,0.225638,-4.40551
1383,-14,0.331476,-4.50629
1384.5,-72,0.293498,-4.49794
1386,-9,0.243511,-4.36587
1387.5,-55,0.346835,-4.53278
1389,-18,0.254123,-4.42846
1390.5,-38,0.227314,-4.44641
1392,3,0.141303,-4.48208
1393.5,-82,0.174255,-4.45788
1395,-3,0.325333,-4.49001
1396.5,-25,0.346277,-4.49085
1398,19,0.293777,-4.48772
1399.5,-46,0.335665,-4.49335
1401,23,0.189335,-4.44223
1402.5,-85,0.234016,-4.37922
1404,62,0.279535,-4.38799
1405.5,-87,0.332035,-4.47186
1407,-12,0.378391,-4.47436
1408.5,-10,0.293218,-4.45913
1410,72,0.31891,-4.50462
1411.5,-40,0.286795,-4.51839
1413,-60,0.201064,-4.38214
1414.5,-9,0.36387,-4.4293
1416,-39,0.270599,-4.49335
1417.5,56,0.36387,-4.43827
1419,-96,0.30746,-4.48688
1420.5,-81,0.2477,-4.50566
1422,-6,0.230944,-4.49252
1423.5,53,0.196596,-4.41678
1425,-17,0.178165,-4.45267
1426.5,-111,0.3527,-4.39341
1428,-34,0.283165,-4.3594
1429.5,-13,0.238763,-4.51275
1431,4,0.327567,-4.43076
1432.5,-28,0.310532,-4.41761
1434,-99,0.241277,-4.41031
1435.5,-38,0.423631,-4.49544
1437,-32,0.224801,-4.38924
1438.5,-77,0.110306,-4.57514
1440,-48,0.242673,-4.37088
1441.5,15,0.335944,-4.38736
1443,75,0.313045,-4.40843
1444.5,-167,0.328404,-4.40176
1446,-12,0.284561,-4.40238
1447.5,-114,0.411623,-4.33916
1449,-40,0.220333,-4.37881
1450.5,-63,0.494003,-4.45204
1452,-24,0.230386,-4.39612
1453.5,0,0.27004,-4.44348
1455,-60,0.444296,-4.35502
1456.5,-65,0.391795,-4.36837
1458,9,0.24742,-4.36858
1459.5,-83,0.205532,-4.44432
1461,10,0.313045,-4.36191
1462.5,-34,0.38621,-4.35648
1464,-20,0.189894,-4.40426
1465.5,-82,0.464681,-4.47624
1467,20,0.276184,-4.34897
1468.5,34,0.317514,-4.47395
1470,22,0.449043,-4.33123
1471.5,-75,0.378112,-4.38006
1473,-45,0.16867,-4.31496
1474.5,35,0.317793,-4.41469
1476,-80,0.295173,-4.38277
1477.5,33,0.197713,-4.41699
1479,-47,0.330639,-4.3617
1480.5,45,0.273391,-4.39028
1482,-58,0.246024,-4.40948
1483.5,50,0.256636,-4.39591
1485,-96,0.32645,-4.38882
1486.5,25,0.384814,-4.40113
1488,-96,0.181237,-4.40363
1489.5,-144,0.238205,-4.2991
1491,91,0.220333,-4.4512
1492.5,-44,0.356051,-4.46644
1494,16,0.344881,-4.49043
1495.5,-3,0.219774,-4.35794
1497,-35,0.360519,-4.41281
1498.5,-82,0.227593,-4.35293
1500,-66,0.18738,-4.49502
1501.5,-22,0.4577,-4.44682
1503,8,0.295732,-4.36629
1504.5,-34,0.249654,-4.4439
1506,-99,0.258591,-4.4149
1507.5,-29,0.408551,-4.41281
1509,-27,0.228431,-4.36712
1510.5,-29,0.219774,-4.3738
1512,14,0.354096,-4.38632
1513.5,-105,0.466915,-4.37129
1515,-38,0.367779,-4.4439
1516.5,-100,0.390678,-4.37442
1518,-24,0.358285,-4.36942
1519.5,-40,0.287075,-4.34438
1521,-21,0.396264,-4.48521
1522.5,-6,0.367779,-4.42471
1524,-17,0.297407,-4.36796
1525.5,-8,0.448764,-4.33833
1527,-111,0.397101,-4.38924
1528.5,37,0.3675,-4.34208
1530,1,0.341809,-4.37192
1531.5,-39,0.33762,-4.37651
1533,8,0.260825,-4.33645
1534.5,-145,0.0659043,-4.32435
1536,41,0.193245,-4.33749
1537.5,-57,0.323657,-4.36316
1539,87,0.210279,-4.41678
1540.5,0,0.329521,-4.34772
1542,-28,0.41246,-4.49982
1543.5,-146,0.400732,-4.39946
1545,21,0.347115,-4.44995
1546.5,-33,0.458817,-4.3183
1548,102,0.283165,-4.35523
1549.5,-2,0.349349,-4.45997
1551,-65,0.3675,-4.37797
1552.5,-69,0.387886,-4.38152
1554,21,0.251051,-4.46831
1555.5,11,0.305785,-4.35231
1557,-56,0.373365,-4.5042
1558.5,-35,0.244069,-4.44787
1560,-132,0.300758,-4.30599
1561.5,4,0.311649,-4.41615
1563,60,0.410226,-4.4439
1564.5,-33,0.154708,-4.43389
1566,12,0.223125,-4.50983
1567.5,-121,0.2477,-4.42512
1569,-15,0.305226,-4.41699
1570.5,-56,0.483391,-4.43243
1572,21,0.40883,-4.40864
1573.5,-99,0.398777,-4.44995
1575,-28,0.50266,-4.41031
1576.5,-48,0.249654,-4.32498
1578,-42,0.387327,-4.44453
1579.5,-47,0.355213,-4.40092
1581,-44,0.259708,-4.35189
1582.5,-2,0.376995,-4.47833
1584,-73,0.269202,-4.37964
1585.5,-82,0.315838,-4.38027
1587,-21,0.340692,-4.34813
1588.5,-2,0.34879,-4.41928
1590,-23,0.252447,-4.42471
1591.5,-14,0.294335,-4.37839
1593,-67,0.282048,-4.40155
1594.5,-112,0.428099,-4.3859
1596,-44,0.434522,-4.37693
1597.5,49,0.31137,-4.43368
1599,24,0.351862,-4.42596
1600.5,11,0.33371,-4.36086
1602,-82,0.177607,-4.41448
1603.5,10,0.320306,-4.44453
1605,-36,0.43871,-4.41407
1606.5,-20,0.327008,-4.44244
1608,-23,0.33399,-4.39362
1609.5,23,0.270599,-4.42617
1611,-54,0.311649,-4.46664
1612.5,-9,0.314442,-4.44974
1614,-18,0.260266,-4.34167
1615.5,-9,0.207766,-4.4149
1617,2,0.090758,-4.48188
1618.5,-40,0.190452,-4.4535
1620,-71,0.309974,-4.48751
1621.5,-81,0.311928,-4.50503
1623,75,0.190452,-4.39174
1624.5,-34,0.287354,-4.3304
1626,10,0.316955,-4.39153
1627.5,-79,0.303271,-4.35419
1629,-47,0.284282,-4.39883
1630.5,-59,0.186263,-4.41511
1632,-2,0.271995,-4.44453
1633.5,-57,0.385373,-4.50128
1635,-8,0.382301,-4.42533
1636.5,-62,0.129016,-4.3473
1638,-9,0.31891,-4.40781
1639.5,-114,0.201902,-4.48959
1641,21,0.298245,-4.50754
1642.5,-3,0.19883,-4.48375
1644,-41,0.267248,-4.37609
1645.5,-49,0.290984,-4.39779
1647,-31,0.236529,-4.45621
1648.5,-29,0.360519,-4.40948
1650,-68,0.20637,-4.49919
1651.5,39,0.014242,-4.37776
1653,-112,0.0184309,-4.44557
1654.5,7,0.253564,-4.39717
1656,-80,0.355772,-4.44828
1657.5,-61,0.222008,-4.48605
1659,46,0.194362,-4.41699
1660.5,10,0.173976,-4.38694
1662,-69,0.167274,-4.44056
1663.5,-5,0.281769,-4.46456
1665,-41,0.275067,-4.37359
1666.5,-20,0.432008,-4.316
1668,-8,0.359123,-4.35919
1669.5,34,0.342926,-4.33708
1671,-49,0.341809,-4.43931
1672.5,-55,0.164761,-4.32915
1674,5,0.308577,-4.42909
1675.5,-99,0.111423,-4.40113
1677,56,0.344322,-4.42533
1678.5,-53,0.344322,-4.37255
1680,24,0.248258,-4.34062
1681.5,-104,0.280373,-4.43618
1683,49,0.259149,-4.41407
1684.5,-37,0.255519,-4.40864
1686,-5,0.124827,-4.38694
1687.5,-67,0.280373,-4.40655
1689,-16,0.318072,-4.45496
1690.5,-41,0.179003,-4.40948
1692,15,0.24379,-4.43472
1693.5,-46,0.217819,-4.35022
1695,-23,0.285399,-4.37734
1696.5,-26,0.317234,-4.43994
1698,-59,0.248817,-4.41281
1699.5,-65,0.360798,-4.40259
1701,-37,0.256357,-4.45767
1702.5,0,0.172301,-4.39946
1704,-77,0.323099,-4.39153
1705.5,-16,0.129575,-4.34772
1707,-79,0.303271,-4.41907
1708.5,5,0.335386,-4.37839
1710,-59,0.28121,-4.45392
1711.5,31,0.373644,-4.456
1713,-91,0.34879,-4.34605
1714.5,-37,0.302992,-4.47541
1716,-47,0.278976,-4.48167
1717.5,-16,0.396822,-4.40343
1719,-31,0.200785,-4.3498
1720.5,-76,0.182075,-4.47436
1722,-25,0.239043,-4.4174
1723.5,-17,0.21363,-4.47207
1725,61,0.310811,-4.45433
1726.5,-55,0.202181,-4.32518
1728,-12,0.284561,-4.54509
1729.5,-18,0.335665,-4.33812
1731,-34,0.340971,-4.43243
1732.5,-89,0.395984,-4.38757
1734,28,0.339016,-4.38235
1735.5,-16,0.36024,-4.38444
1737,6,0.381742,-4.39779
1738.5,-29,0.339016,-4.3039
1740,-10,0.368617,-4.34313
1741.5,-56,0.276184,-4.42241
1743,14,0.43145,-4.36608
1744.5,-41,0.291263,-4.4535
1746,13,0.233737,-4.37505
1747.5,-75,0.394309,-4.42867
1749,3,0.391237,-4.33165
1750.5,-89,0.225918,-4.36337
1752,21,0.272553,-4.41469
1753.5,-132,0.359123,-4.45371
1755,51,0.310532,-4.38861
1756.5,-48,0.39375,-4.36274
1758,39,0.377553,-4.38548
1759.5,-90,0.451835,-4.30474
1761,-68,0.370293,-4.31016
1762.5,7,0.409668,-4.38214
1764,-74,0.377274,-4.35565
1765.5,-39,0.172021,-4.38694
1767,-32,0.282048,-4.38319
1768.5,-27,0.268365,-4.32623
1770,-77,0.271157,-4.4053
1771.5,25,0.389561,-4.44286
1773,-93,0.270878,-4.37234
1774.5,-32,0.368059,-4.43034
1776,-62,0.280652,-4.4172
1777.5,-50,0.242673,-4.41553
1779,-69,0.312487,-4.35356
1780.5,26,0.359681,-4.3907
1782,-48,0.30774,-4.46038
1783.5,-66,0.139907,-4.47541
1785,50,0.291543,-4.3955
1786.5,-255,0.363311,-4.4341
1788,50,0.261942,-4.42909
1789.5,3,0.248537,-4.40843
1791,-19,0.260545,-4.4076
1792.5,2,0.248258,-4.34542
1794,-18,0.365545,-4.44077
1795.5,-59,0.429774,-4.3786
1797,-18,0.20637,-4.35272
1798.5,-42,0.11645,-4.38131
1800,4,0.235971,-4.38506
1801.5,-51,0.164481,-4.45371
1803,-10,0.207487,-4.44348
1804.5,14,0.295732,-4.36483
1806,16,0.259149,-4.48626
1807.5,-16,0.27004,-4.42408
1809,-85,0.117567,-4.4391
1810.5,43,0.320865,-4.38131
1812,-17,0.331756,-4.3859
1813.5,-62,0.332035,-4.40301
1815,38,0.170625,-4.32581
1816.5,-136,0.319748,-4.42763
1818,-36,0.380346,-4.38945
1819.5,-36,0.156104,-4.40968
1821,-37,0.25496,-4.49001
1822.5,40,0.370572,-4.45246
1824,-115,0.383697,-4.43493
1825.5,0,0.297686,-4.48793
1827,-49,0.256357,-4.4439
1828.5,-16,0.294056,-4.3667
1830,-65,0.417487,-4.45621
1831.5,-26,0.263338,-4.44328
1833,-90,0.274787,-4.37275
1834.5,-8,0.275904,-4.5236
1836,48,0.347673,-4.38402
1837.5,-210,0.290984,-4.38673
1839,-56,0.148285,-4.43994
1840.5,-43,0.204974,-4.52152
1842,129,0.33008,-4.45454
1843.5,-76,0.297686,-4.35627
1845,-77,0.327287,-4.31287
1846.5,-91,0.366942,-4.3448
1848,51,0.280093,-4.50691
1849.5,-68,0.254123,-4.5332
1851,18,0.3002,-4.37067
1852.5,-34,0.400452,-4.4149
1854,-22,0.236529,-4.40343
1855.5,-70,0.310532,-4.39404
1857,10,0.342088,-4.42825
1858.5,-59,0.246303,-4.42304
1860,-4,0.208604,-4.46644
1861.5,-59,0.260266,-4.4318
1863,39,0.334548,-4.39696
1864.5,-72,0.336503,-4.43535
1866,10,0.289588,-4.38152
1867.5,-4,0.398498,-4.41991
1869,-8,0.339016,-4.33374
1870.5,2,0.167274,-4.4535
1872,-54,0.322261,-4.43576
1873.5,-14,0.261942,-4.36086
1875,-31,0.354096,-4.33958
1876.5,11,0.353817,-4.3496
1878,-30,0.235692,-4.39049
1879.5,2,0.308298,-4.37421
1881,-20,0.201343,-4.43597
1882.5,-103,0.407713,-4.35919
1884,-115,0.242394,-4.31642
1885.5,40,0.323378,-4.36816
1887,0,0.206649,-4.39654
1888.5,-51,0.238763,-4.4946
1890,-94,0.362753,-4.47123
1891.5,-3,0.349628,-4.49314
1893,-56,0.231224,-4.41845
1894.5,-20,0.338178,-4.37881
1896,-49,0.179282,-4.52402
1897.5,-37,0.42391,-4.43618
1899,-45,0.218657,-4.39153
1900.5,-77,0.193524,-4.35126
1902,29,0.147447,-4.35481
1903.5,-97,0.282886,-4.40927
1905,16,0.339854,-4.43305
1906.5,-126,0.304668,-4.29284
1908,-8,0.285678,-4.35669
1909.5,-108,0.379787,-4.44453
1911,84,0.352141,-4.38611
1912.5,-107,0.299641,-4.40927
1914,-23,0.37895,-4.34188
1915.5,-46,0.302434,-4.41949
1917,-19,0.254402,-4.45037
1918.5,-44,0.29266,-4.44056
1920,-5,0.2625,-4.29389
1921.5,-40,0.19883,-4.41553
1923,-50,0.406596,-4.42617
1924.5,42,0.316117,-4.41177
1926,-62,0.42028,-4.39049
1927.5,-18,0.428936,-4.37734
1929,13,0.28121,-4.37255
1930.5,-47,0.490652,-4.41761
1932,-60,0.218657,-4.3667
1933.5,20,0.314442,-4.37568
1935,-27,0.246024,-4.4366
1936.5,15,0.317514,-4.31934
1938,-23,0.225359,-4.42512
1939.5,-5,0.254123,-4.4174
1941,-64,0.320027,-4.3715
1942.5,31,0.407434,-4.30912
1944,-20,0.417487,-4.42304
1945.5,5,0.334827,-4.23588
1947,-54,0.398777,-4.43201
1948.5,-11,0.300758,-4.38319
1950,-64,0.330639,-4.28554
1951.5,-41,0.354096,-4.2893
1953,7,0.229269,-4.40781
1954.5,-18,0.235133,-4.35022
1956,-17,0.368617,-4.42408
1957.5,-80,0.280931,-4.29994
1959,-64,0.32617,-4.44411
1960.5,-28,0.327567,-4.36608
1962,29,0.226197,-4.31663
1963.5,2,0.371968,-4.44599
1965,-47,0.453232,-4.4222
1966.5,-361,0.275346,-4.39007
1968,6,0.309136,-4.3763
1969.5,-25,0.313325,-4.3112
1971,142,0.321144,-4.41261
1972.5,-129,0.359123,-4.32936
1974,90,0.408272,-4.35439
1975.5,-292,0.469149,-4.44724
1977,-47,0.348511,-4.31538
1978.5,204,0.405758,-4.21982
1980,25,0.304389,-4.43138
1981.5,-74,0.411623,-4.33979
1983,-53,0.284561,-4.41114
1984.5,-44,0.325612,-4.32873
1986,-58,0.313045,-4.30286
1987.5,4,0.402128,-4.39049
1989,11,0.289309,-4.32351
1990.5,-6,0.238484,-4.41302
1992,-90,0.395705,-4.28951
1993.5,16,0.394588,-4.30599
1995,-5,0.514109,-4.29076
1996.5,-56,0.317234,-4.29639
1998,-135,0.270878,-4.36879
1999.5,-91,0.337341,-4.29284
2001,-153,0.280931,-4.47374
2002.5,164,0.226476,-4.43702
2004,76,0.207766,-4.31913
2005.5,-55,0.28149,-4.42158
2007,-166,0.28875,-4.34584
2008.5,-86,0.21363,-4.41407
2010,299,0.354654,-4.42095
2011.5,-25,0.306343,-4.30453
2013,-105,0.355492,-4.39508
2014.5,-99,0.350745,-4.38319
2016,-38,0.256915,-4.40071
2017.5,-30,0.135439,-4.39508
2019,-25,0.300479,-4.42784
2020.5,-1,0.271716,-4.46602
2022,43,0.161689,-4.36253
2023.5,-78,0.28149,-4.37421
2025,-29,0.323657,-4.31371
2026.5,-68,0.121476,-4.49085
2028,-4,0.107513,-4.38548
2029.5,-129,0.330639,-4.39696
2031,116,0.144375,-4.51109
2032.5,-274,0.110306,-4.32769
2034,-133,0.0918751,-4.41574
2035.5,243,0.305506,-4.32247
2037,-41,0.212513,-4.37088
2038.5,-73,0.184029,-4.46957
2040,-20,0.222846,-4.43764
2041.5,-41,0.183471,-4.41657
2043,-269,0.276742,-4.39633
2044.5,-98,0.185984,-4.37839
2046,-52,0.175093,-4.42158
2047.5,228,0.139907,-4.41094
2049,-74,0.236529,-4.38068
2050.5,-40,0.201902,-4.47624
2052,-188,0.257474,-4.38047
2053.5,81,0.244349,-4.38277
2055,-84,0.240998,-4.44411
2056.5,-4,0.157221,-4.45726
2058,123,0.290705,-4.43159
2059.5,-170,0.321982,-4.38882
2061,123,0.170625,-4.42325
2062.5,-204,0.0279256,-4.38214
2064,-59,0.306064,-4.33749
2065.5,-61,0.0952261,-4.45475
2067,-86,0.140466,-4.47228
2068.5,169,0.105,-4.3955
2070,-39,0.191569,-4.49043
2071.5,-108,0.241835,-4.36796
2073,-46,0.276184,-4.36566
2074.5,-15,0.253843,-4.44369
2076,-2,0.184029,-4.46038
2077.5,-35,0.0418883,-4.41261
2079,161,0.181516,-4.47249
2080.5,-289,0.219216,-4.47562
2082,-7,0.264455,-4.44807
2083.5,183,0.133205,-4.44787
2085,39,0.159176,-4.36274
2086.5,-130,0.373365,-4.48041
2088,-47,0.182075,-4.38381
2089.5,-88,0.315559,-4.42825
2091,-43,0.231503,-4.43117
2092.5,-40,0.182075,-4.44912
2094,10,0.0686969,-4.39508
2095.5,23,0.141862,-4.38047
2097,-67,0.166157,-4.38632
2098.5,-69,0.135997,-4.41824
2100,-15,0.124269,-4.44828
2101.5,28,0.240718,-4.41135
2103,-128,0.17258,-4.47562
2104.5,16,0.20246,-4.43702
2106,-234,0.176769,-4.4462
2107.5,-85,0.324495,-4.36337
2109,161,0.28875,-4.39633
2110.5,65,0.136556,-4.41219
2112,-143,0.0740027,-4.42638
2113.5,-83,0.27395,-4.46748
2115,-85,0.284841,-4.37401
2116.5,-1,0.13516,-4.33311
2118,53,0.0865692,-4.44828
2119.5,-46,0.267527,-4.4197
2121,-7,0.221729,-4.49648
2122.5,58,0.0745612,-4.35898
2124,-297,0.0982979,-4.4631
2125.5,-98,0.235692,-4.38799
2127,44,0.224242,-4.34292
2128.5,258,0.208045,-4.40968
2130,12,0.129295,-4.46706
2131.5,-163,0.157779,-4.42366
2133,-64,0.180678,-4.31475
2134.5,-66,0.158617,-4.38632
2136,39,0.220333,-4.48292
2137.5,-44,0.161689,-4.50921
2139,-47,0.106955,-4.38652
2140.5,-55,0.216702,-4.54217
2142,173,0.0614362,-4.43117
2143.5,15,0.125665,-4.35606
2145,-83,0.163923,-4.42742
2146.5,23,0.15387,-4.43264
2148,-225,0.106676,-4.51171
2149.5,-151,0.0365825,-4.36086
2151,302,0.106396,-4.47353
2152.5,-65,0.100253,-4.34626
2154,-91,0.214747,-4.42554
2155.5,-22,0.169508,-4.37442
2157,-63,0.109747,-4.43827
2158.5,-53,0.0522208,-4.41281
2160,-7,0.0516623,-4.36921
2161.5,15,0.00893618,-4.38965
2163,-72,0.050266,-4.39612
2164.5,-11,0.0879655,-4.45892
2166,-85,0.1427,-4.43994
2167.5,-5,0.235692,-4.4608
2169,-66,0.139907,-4.40989
2170.5,-12,0.209721,-4.41219
2172,-72,0.154428,-4.3715
2173.5,-89,0.0980187,-4.38694
2175,2,0.0117287,-4.42742
2176.5,-16,-0.014242,-4.42742
2178,-211,0.144934,-4.45579
2179.5,-63,0.0977394,-4.46957
2181,-53,0.089641,-4.43159
2182.5,144,0.217261,-4.37693
2184,-50,0.0349069,-4.45475
2185.5,-108,0.227035,-4.36816
2187,-33,0.148005,-4.52131
2188.5,1,0.0918751,-4.42784
2190,-53,0.201064,-4.52652
2191.5,-68,0.172021,-4.47269
2193,30,0.11645,-4.43201
2194.5,-48,0.165878,-4.33666
2196,-5,0.0619947,-4.44849
2197.5,-15,0.217261,-4.38924
2199,2,0.177048,-4.35168
2200.5,-66,0.0390958,-4.37672
2202,-6,0.201902,-4.45892
2203.5,-20,0.168391,-4.56116
2205,-23,0.109189,-4.398
2206.5,-31,0.132088,-4.41365
2208,-43,0.12008,-4.3594
2209.5,53,0.0315559,-4.4391
2211,-31,0.0457979,-4.48146
2212.5,-75,0.182354,-4.47395
2214,-26,0.202739,-4.40572
2215.5,6,0.0709309,-4.52965
2217,-37,0.0703724,-4.46122
2218.5,-54,0.18738,-4.42241
2220,-4,0.198551,-4.4848
2221.5,152,0.108351,-4.41302
2223,-423,0.179841,-4.51964
2224.5,3,0.1575,-4.35919
2226,194,0.0913166,-4.42492
2227.5,81,0.101649,-4.46644
2229,-91,-0.0594814,-4.45705
2230.5,-64,0.0619947,-4.44265
2232,-129,0.0594814,-4.45287
2233.5,-46,0.114216,-4.39174
2235,-68,0.233737,-4.39946
2236.5,-31,0.202181,-4.48417
2238,27,0.0220612,-4.40447
2239.5,-32,0.0952261,-4.46351
2241,-47,0.0631117,-4.43451
2242.5,-53,0.199947,-4.49022
2244,-4,0.00837767,-4.4631
2245.5,-90,0.0340692,-4.48041
2247,52,0.0804256,-4.41928
2248.5,-155,0.114495,-4.3521
2250,-34,0.0103325,-4.39842
2251.5,-107,0.159176,-4.53153
2253,146,0.0631117,-4.32873
2254.5,9,0.104162,-4.43347
2256,-46,0.201064,-4.42951
2257.5,-75,0.166716,-4.52027
2259,1,0.0075399,-4.40405
2260.5,-64,0.0899203,-4.50462
2262,68,0.118404,-4.47854
2263.5,-31,0.154708,-4.39696
2265,-14,0.0667421,-4.45267
2266.5,-24,0.157779,-4.3256
2268,-7,0.295452,-4.47916
2269.5,-46,0.148285,-4.42784
2271,-56,0.165599,-4.46018
2272.5,12,0.156383,-4.42512
2274,-38,-0.0206649,-4.46018
2275.5,21,0.0413298,-4.46268
2277,-106,0.0751197,-4.40989
2278.5,14,0.128737,-4.43451
2280,-4,-0.0164761,-4.53904
2281.5,27,0.175652,-4.38277
2283,-92,0.133763,-4.45788
2284.5,8,0.0901995,-4.51463
2286,-45,0.315838,-4.41845
2287.5,-51,0.148285,-4.45934
2289,-37,0.0215027,-4.44682
2290.5,-18,0.0284841,-4.45746
2292,-77,0.0720479,-4.47457
2293.5,-13,0.118125,-4.48104
2295,-42,0.0731649,-4.49481
2296.5,-72,-0.0402128,-4.45225
2298,-46,0.14633,-4.40259
2299.5,51,0.0982979,-4.45892
2301,-33,0.0821011,-4.46393
2302.5,-52,0.123152,-4.44411
2304,-38,0.0100532,-4.46998
2305.5,-62,-0.0293218,-4.43994
2307,-4,0.0773538,-4.49126
2308.5,-45,0.202739,-4.46915
2310,-3,0.089641,-4.47833
2311.5,-99,0.125386,-4.43869
2313,-7,0.077633,-4.46038
2314.5,-40,-0.00474734,-4.43097
2316,-2,-0.0231782,-4.48709
2317.5,-31,0.14242,-4.33311
2319,-16,0.0181516,-4.49126
2320.5,-56,-0.113098,-4.44411
2322,2,0.0692554,-4.52548
2323.5,-39,0.0932713,-4.55866
2325,-59,0.00837767,-4.45475
2326.5,-64,0.0276463,-4.48229
2328,96,0.0164761,-4.46289
2329.5,-74,0.024016,-4.48083
2331,-73,0.0843352,-4.49335
2332.5,35,0.102487,-4.52694
2334,-32,0.110027,-4.49627
2335.5,33,0.074282,-4.4172
2337,-44,0.185984,-4.44954
2338.5,7,0.0580851,-4.52694
2340,-59,0.0619947,-4.44161
2341.5,32,0.103045,-4.49001
2343,-49,0.0343484,-4.40572
2344.5,-54,0.0957846,-4.38089
2346,-10,0.118963,-4.45642
2347.5,-40,0.242394,-4.4656
2349,-50,0.11254,-4.44223
2350.5,-1,0.109747,-4.44432
2352,-40,0.0876862,-4.45246
2353.5,-10,0.0418883,-4.44974
2355,-26,0.0784708,-4.31872
2356.5,-83,0.292381,-4.47854
2358,-95,0.162806,-4.4053
2359.5,-38,0.140745,-4.45684
2361,105,0.139348,-4.47937
2362.5,-89,0.00279256,-4.48021
2364,-47,0.00670213,-4.39717
2365.5,-77,0.349349,-4.41886
2367,22,0.0720479,-4.58557
2368.5,-107,0.0374202,-4.43806
2370,26,0.0787501,-4.51922
2371.5,-104,0.0589229,-4.4101
2373,41,0.0832181,-4.45475
2374.5,-101,0.166157,-4.42325
2376,-29,0.189335,-4.45454
2377.5,-24,0.0840559,-4.45454
2379,-11,0.0399335,-4.48188
2380.5,-19,0.0259708,-4.41469
2382,-43,0.0846144,-4.37275
2383.5,-52,0.130412,-4.46268
2385,-39,0.00809841,-4.39696
2386.5,11,0.105838,-4.42909
2388,-55,0.130692,-4.38882
2389.5,-24,0.0217819,-4.47186
